version,split,modality,dimension,mean,std,min,max,zero_ratio
aligned,train,text,585,-0.3838089752036074,0.42130401305040077,-2.4442672729492188,1.449146032333374,0.0
aligned,train,text,586,0.034982245495891275,0.4240257118097098,-2.081366539001465,2.39323353767395,0.0
aligned,train,text,587,-0.2405838202129726,0.4082111217371167,-2.5537705421447754,1.8069781064987183,0.0
aligned,train,text,588,-0.014222143302533078,0.47158084094585956,-1.9926263093948364,2.9969635009765625,0.0
aligned,train,text,589,0.2125152462399311,0.3627898462270194,-2.128389596939087,2.2709081172943115,0.0
aligned,train,text,590,0.02407858331810919,0.38277756470345403,-2.789360761642456,2.4802000522613525,0.0
aligned,train,text,591,-0.11172562133002922,0.3445505264991101,-2.2155933380126953,1.6710907220840454,0.0
aligned,train,text,592,0.14100491433850706,0.3830262595927103,-2.0170416831970215,2.7449257373809814,0.0
aligned,train,text,593,-0.2549987315891039,0.32762700019948715,-2.302137851715088,1.6924890279769897,0.0
aligned,train,text,594,-0.11352253489067918,0.31572075995862126,-1.9209688901901245,1.6447926759719849,0.0
aligned,train,text,595,0.14650819019617756,0.41895997824660575,-1.2582015991210938,2.3155734539031982,0.0
aligned,train,text,596,-0.17158146810565358,0.3418559551643825,-2.1671154499053955,1.8027263879776,0.0
aligned,train,text,597,-0.05350355522351035,0.39998760340267225,-2.072897434234619,1.96932852268219,0.0
aligned,train,text,598,0.06144042301175784,0.36276095665301644,-1.5088930130004883,2.270047426223755,0.0
aligned,train,text,599,0.11146509511872511,0.3495913870906728,-1.8568509817123413,2.014296054840088,0.0
aligned,train,text,600,-0.028762394450517134,0.317164416013927,-1.9266152381896973,1.7030285596847534,0.0
aligned,train,text,601,0.28250729547934783,0.4223662159642209,-2.2193691730499268,3.480868339538574,0.0
aligned,train,text,602,0.08547671899996116,0.37801733354348876,-2.636697769165039,2.116560220718384,0.0
aligned,train,text,603,0.06930762130953645,0.3221621063983737,-1.8794835805892944,1.9619817733764648,0.0
aligned,train,text,604,0.3556093216092272,0.49720431793729425,-1.7434701919555664,2.720623254776001,0.0
aligned,train,text,605,0.09256355062527075,0.3296275617413156,-1.7627160549163818,1.9805843830108643,0.0
aligned,train,text,606,-0.10405679293920661,0.45630748630398577,-2.4160265922546387,2.9481630325317383,0.0
aligned,train,text,607,0.03970664338036187,0.3327206220141354,-1.4644871950149536,2.103492498397827,0.0
aligned,train,text,608,-0.05636627662297755,0.3395033781630646,-2.05289363861084,1.631072759628296,0.0
aligned,train,text,609,0.08346866329460897,0.40723431024535905,-2.3456554412841797,2.1677510738372803,0.0
aligned,train,text,610,0.1988733228027645,0.3144019754137225,-1.921957015991211,2.284353733062744,0.0
aligned,train,text,611,0.01397929259959131,0.3832272532544804,-1.610276699066162,2.0567667484283447,0.0
aligned,train,text,612,-0.04597876625359936,0.3251172211276924,-2.0885167121887207,1.7633776664733887,0.0
aligned,train,text,613,0.22349992170005992,0.3474509939229841,-1.5976351499557495,1.8454519510269165,0.0
aligned,train,text,614,0.16683996744711357,0.2874790037651869,-1.443544626235962,1.901523470878601,0.0
aligned,train,text,615,-0.2417148596670517,0.3819585315022425,-2.309342622756958,1.5421550273895264,0.0
aligned,train,text,616,0.17157032600210345,0.36275219681266085,-1.7767819166183472,2.4589669704437256,1.1782032400589102e-05
aligned,train,text,617,0.24412917808952722,0.3851484423770736,-2.790447473526001,2.790602922439575,0.0
aligned,train,text,618,-0.1185196833471289,0.35407026602028824,-2.0865135192871094,1.7617995738983154,0.0
aligned,train,text,619,-0.22557313620459304,0.3598233072103788,-2.3009042739868164,1.42095148563385,0.0
aligned,train,text,620,0.3178779457756627,0.38978757695544447,-1.0152029991149902,2.434851884841919,0.0
aligned,train,text,621,0.3955305248907327,0.37988993764177775,-1.2344255447387695,2.701327323913574,0.0
aligned,train,text,622,-0.3674112401097486,0.4198156876205575,-2.5511019229888916,1.8992000818252563,0.0
aligned,train,text,623,-0.22284177783293999,0.3596224438416556,-2.282965660095215,1.8302459716796875,0.0
aligned,train,text,624,0.16164714716476922,0.34448565214063737,-2.0989441871643066,2.087940216064453,0.0
aligned,train,text,625,-0.30292134748989596,0.3598631375356845,-2.008939743041992,1.8005237579345703,0.0
aligned,train,text,626,-0.1114882253916915,0.3389142088484441,-2.0820977687835693,2.1702277660369873,0.0
aligned,train,text,627,0.1198796141096041,0.31732561962842276,-1.7404171228408813,1.819526195526123,0.0
aligned,train,text,628,0.16136091659247426,0.34148798096039396,-2.063775062561035,1.8872359991073608,0.0
aligned,train,text,629,-0.13173340525266347,0.37849181259691883,-2.226212739944458,2.1751153469085693,0.0
aligned,train,text,630,0.35212535440807663,0.3620889440909543,-1.1362800598144531,2.236119031906128,0.0
aligned,train,text,631,0.0008043096117422928,0.33276952271554444,-2.072514772415161,1.7083176374435425,0.0
aligned,train,text,632,0.09836987732609787,0.34425028230653654,-1.8918148279190063,1.862101435661316,0.0
aligned,train,text,633,0.23296177136906818,0.37865967716969673,-1.8436102867126465,2.322422981262207,0.0
aligned,train,text,634,-0.2785866451167086,0.3549798558767269,-2.233710527420044,1.767719030380249,0.0
aligned,train,text,635,0.031469735269134366,0.3584411025346787,-1.999781847000122,1.6116561889648438,0.0
aligned,train,text,636,0.05586546310165757,0.36456883472548723,-1.7807124853134155,2.4968514442443848,0.0
aligned,train,text,637,0.31424520943825174,0.42167293436013603,-2.0267279148101807,2.5357301235198975,0.0
aligned,train,text,638,0.049992766539663606,0.3506345003764047,-1.9117202758789062,1.5880117416381836,0.0
aligned,train,text,639,0.3530005679000635,0.40372409159735195,-1.6789464950561523,2.640778064727783,0.0
aligned,train,text,640,-0.055104640770950446,0.405167518228719,-2.023611068725586,1.6144424676895142,0.0
aligned,train,text,641,0.2798058651380984,0.3466722724982708,-1.1807647943496704,2.1105618476867676,0.0
aligned,train,text,642,-0.017151248573304315,0.41262364695601417,-2.0430636405944824,1.7443543672561646,0.0
aligned,train,text,643,-0.1408213191530139,0.33431185617928383,-2.0729820728302,1.4140329360961914,0.0
aligned,train,text,644,0.14782028097685135,0.38733140214168826,-1.970776081085205,2.2182772159576416,0.0
aligned,train,text,645,0.014944320537972872,0.4066161205262944,-1.8507153987884521,2.299781560897827,0.0
aligned,train,text,646,0.03942383301806731,0.4209120572050595,-1.9126660823822021,2.1995558738708496,0.0
aligned,train,text,647,0.07018168761221821,0.4014399372182993,-1.8159682750701904,2.0826663970947266,0.0
aligned,train,text,648,-0.015203312173244353,0.34244813122283696,-1.9640029668807983,1.9818331003189087,0.0
aligned,train,text,649,0.08791854212791912,0.3568157807747866,-1.661685585975647,1.9596279859542847,0.0
aligned,train,text,650,0.16617992671040355,0.47994736304908825,-2.5613536834716797,2.9545810222625732,0.0
aligned,train,text,651,0.3555000826951462,0.3930890177267961,-1.2361868619918823,2.6421170234680176,0.0
aligned,train,text,652,0.10368281677734814,0.36061529162959133,-1.7189536094665527,2.8323841094970703,0.0
aligned,train,text,653,0.06075129148513298,0.31453757676137284,-1.7074538469314575,2.1375880241394043,0.0
aligned,train,text,654,0.07198418002048938,0.317823651645825,-1.6844929456710815,1.806485891342163,0.0
aligned,train,text,655,-0.08434608074693511,0.368794153440438,-1.841831922531128,1.988685131072998,0.0
aligned,train,text,656,0.29905101574724746,0.48608841203044323,-1.2737584114074707,2.6073453426361084,0.0
aligned,train,text,657,0.21012273516942678,0.4371049459792014,-1.8115687370300293,2.558375120162964,0.0
aligned,train,text,658,-0.0014334216082032456,0.33777614327398775,-2.002225399017334,1.872711420059204,0.0
aligned,train,text,659,0.13403664306645585,0.3535992593957226,-1.8347214460372925,2.2804455757141113,0.0
aligned,train,text,660,-0.05096913697374148,0.359157323671583,-2.371190071105957,2.0957610607147217,0.0
aligned,train,text,661,-0.11343694878337748,0.4167557953086434,-2.7018537521362305,2.9018185138702393,0.0
aligned,train,text,662,0.20358099750418418,0.389883850588935,-1.8524240255355835,2.227794885635376,0.0
aligned,train,text,663,0.1996369885056772,0.3950887225334738,-2.246249198913574,2.9505927562713623,0.0
aligned,train,text,664,0.20546374696956204,0.33440145058080045,-1.4926115274429321,2.321981906890869,0.0
aligned,train,text,665,0.1668569163946114,0.31459708914476814,-1.5069535970687866,1.8252941370010376,0.0
aligned,train,text,666,-0.023504747686509883,0.37291427935729804,-2.0768322944641113,2.2030227184295654,0.0
aligned,train,text,667,0.3756626034170301,0.6263325685790131,-4.0222063064575195,2.5096042156219482,0.0
aligned,train,text,668,0.1328965413224649,0.34527672565004375,-1.78699791431427,2.1785213947296143,0.0
aligned,train,text,669,0.02457119623627596,0.3433965378235574,-1.9221733808517456,1.793296456336975,0.0
aligned,train,text,670,0.16575823736838657,0.39100979715034606,-1.431198000907898,2.37931752204895,0.0
aligned,train,text,671,-0.23056776781136304,0.43565291905787074,-2.4737632274627686,1.485955834388733,0.0
aligned,train,text,672,-0.035634501653760454,0.3275539588418797,-1.845030426979065,2.2211947441101074,0.0
aligned,train,text,673,0.14323680074198586,0.35280563369750695,-1.7477978467941284,2.399311065673828,0.0
aligned,train,text,674,0.10270825484459767,0.3684277267987838,-1.9267083406448364,2.073622465133667,0.0
aligned,train,text,675,-0.164677341725979,0.39142282947187795,-2.235454559326172,1.7073657512664795,0.0
aligned,train,text,676,-0.07879994831571907,0.3467217124086665,-1.9479573965072632,2.142019033432007,0.0
aligned,train,text,677,0.03728015200162803,0.33357935220429585,-1.720158338546753,1.8028281927108765,0.0
aligned,train,text,678,0.024819983327379985,0.3714656128803849,-2.0430216789245605,2.2327775955200195,0.0
aligned,train,text,679,0.12990917760036086,0.3654066845071562,-2.056523084640503,2.163114547729492,0.0
aligned,train,text,680,-0.08111116463944469,0.39623350493420983,-2.455904006958008,2.103997230529785,0.0
aligned,train,text,681,0.009819254030403578,0.4267387151201104,-2.3149306774139404,2.056739568710327,0.0
aligned,train,text,682,-0.0904428861692043,0.35807385949175335,-2.1070525646209717,1.9431957006454468,0.0
aligned,train,text,683,0.27964525897914494,0.3666929218283702,-1.8697236776351929,2.4829673767089844,0.0
aligned,train,text,684,0.05122952745999697,0.3617099820254436,-2.124925374984741,2.072435140609741,0.0
aligned,train,text,685,-0.006736670258788279,0.3757747699787055,-2.0906219482421875,2.28092622756958,0.0
aligned,train,text,686,-0.16669864628582765,0.34312567052191023,-2.171110153198242,1.7403759956359863,0.0
aligned,train,text,687,0.03796963255182018,0.41380341996638015,-2.5294132232666016,2.485895872116089,5.891016200294551e-06
aligned,train,text,688,0.11745244453669648,0.3765164696950304,-2.2296142578125,1.90166437625885,0.0
aligned,train,text,689,-0.03082063734869367,0.3478446930196911,-2.480989694595337,1.7954381704330444,0.0
aligned,train,text,690,-0.2829991375639588,0.3439345526936424,-2.3058454990386963,1.394527554512024,0.0
aligned,train,text,691,-0.19017026587902117,0.3498214734682239,-2.0639328956604004,1.7360479831695557,0.0
aligned,train,text,692,0.06688820111041063,0.4967141331063445,-2.017394781112671,2.250925064086914,0.0
aligned,train,text,693,-0.3241063964554549,0.4178030154746105,-2.4442262649536133,2.0394680500030518,0.0
aligned,train,text,694,0.02558741288560831,0.3290807052352095,-1.7399513721466064,1.8440468311309814,0.0
aligned,train,text,695,-0.048219657061509075,0.3747829632312862,-2.386063575744629,1.799384355545044,0.0
aligned,train,text,696,-0.01994685509335661,0.3798477747502157,-2.27323317527771,2.210749387741089,0.0
aligned,train,text,697,-0.17975976659713616,0.3353192951691196,-2.1411399841308594,1.6096656322479248,0.0
aligned,train,text,698,0.012083923999313403,0.34144110153832125,-2.1084282398223877,1.955379843711853,0.0
aligned,train,text,699,-0.23822251579670212,0.34379280005199664,-1.8041787147521973,1.7697912454605103,0.0
aligned,train,text,700,-0.12442242575782476,0.4381143998350887,-2.398369312286377,2.9724907875061035,0.0
aligned,train,text,701,-0.16132884882239074,0.38098026840671834,-2.3504843711853027,1.9472072124481201,0.0
aligned,train,text,702,0.12997297503697153,0.35995223156453826,-1.6472291946411133,1.9966299533843994,0.0
aligned,train,text,703,-0.30929490193950676,0.3599175912167024,-2.0009102821350098,1.8005356788635254,0.0
aligned,train,text,704,0.18134619117393233,0.4141398316688344,-1.4890429973602295,2.2431480884552,0.0
aligned,train,text,705,0.16391153702014352,0.3325434905563523,-1.5327616930007935,2.0248494148254395,0.0
aligned,train,text,706,0.2900158938413516,0.36078727787779835,-1.6772747039794922,2.2907657623291016,0.0
aligned,train,text,707,-0.008977064092274596,0.347968134010761,-2.0778346061706543,1.6862177848815918,0.0
aligned,train,text,708,0.17957803981042905,0.3710880123903999,-2.0186851024627686,2.3439226150512695,0.0
aligned,train,text,709,-0.09004570936631076,0.3923057425093373,-2.0548291206359863,2.220538377761841,0.0
aligned,train,text,710,-0.002562997527124253,0.36041619216209153,-1.9415850639343262,1.6032049655914307,0.0
aligned,train,text,711,0.27501708111854956,0.35827854109022966,-1.6902519464492798,2.347954511642456,0.0
aligned,train,text,712,-0.12173057329948767,0.38181438292748227,-1.949344515800476,1.942013144493103,0.0
aligned,train,text,713,0.09389166751022784,0.3304839701792135,-1.639512300491333,1.9625498056411743,0.0
aligned,train,text,714,0.03607955985232661,0.356682268065638,-2.2048842906951904,1.7097744941711426,0.0
aligned,train,text,715,-0.006901815378509012,0.4463904239864162,-2.066318988800049,2.411803722381592,0.0
aligned,train,text,716,-0.28463461190837386,0.39046799703268725,-2.6284799575805664,1.8665019273757935,0.0
aligned,train,text,717,-0.07741325535187402,0.3686772418153241,-2.4465785026550293,1.6675528287887573,0.0
aligned,train,text,718,0.1412507816571331,0.3727311837709161,-2.073359727859497,2.3017096519470215,0.0
aligned,train,text,719,0.32439918586862343,0.3625543331954797,-1.335732102394104,2.3043689727783203,0.0
aligned,train,text,720,-0.46773646272386427,0.6291026149285216,-4.026831150054932,1.036095380783081,0.0
aligned,train,text,721,0.20240418889080394,0.3389714833451408,-1.8873858451843262,1.9182571172714233,0.0
aligned,train,text,722,-0.16325852213942052,0.3539066867303008,-2.3899834156036377,1.8361668586730957,0.0
aligned,train,text,723,-0.00048572069123409284,0.34685080474452873,-2.110617160797119,2.165847063064575,0.0
aligned,train,text,724,0.127260994793219,0.33271349604817674,-1.9161843061447144,1.8192393779754639,0.0
aligned,train,text,725,0.0002892406551833971,0.3687684791516217,-2.1659486293792725,2.006455659866333,0.0
aligned,train,text,726,0.021773601479971004,0.3909840200139885,-1.8897696733474731,1.7897701263427734,0.0
aligned,train,text,727,-0.05864537877162619,0.46694000020478965,-2.370129108428955,2.6404926776885986,0.0
aligned,train,text,728,-0.15214126639324893,0.33864714072838925,-2.1362433433532715,1.4212241172790527,0.0
aligned,train,text,729,-0.1874598389228858,0.35735133694514887,-2.207054853439331,1.5594186782836914,0.0
aligned,train,text,730,-0.02740867356859718,0.31305104103969145,-2.0031578540802,1.6746035814285278,0.0
aligned,train,text,731,0.2674291071132681,0.3689125333259197,-1.7517709732055664,2.4712743759155273,0.0
aligned,train,text,732,-0.180598547707988,0.340150690037597,-2.1150569915771484,1.691437840461731,0.0
aligned,train,text,733,0.05435578029946217,0.36348473910247814,-2.3312325477600098,2.2491378784179688,0.0
aligned,train,text,734,-0.05587564559256732,0.3669603870711244,-1.8739522695541382,2.0192599296569824,0.0
aligned,train,text,735,0.27390223380291234,0.3667595968246441,-1.349482536315918,2.7585256099700928,0.0
aligned,train,text,736,-0.15611452065401646,0.34782509293710134,-2.3900599479675293,2.1761958599090576,0.0
aligned,train,text,737,-0.017738037433584986,0.38687245460136804,-2.2528319358825684,1.889992117881775,0.0
aligned,train,text,738,-0.07930354489076921,0.363691232615595,-2.4506442546844482,2.197608709335327,0.0
aligned,train,text,739,0.13552983429445303,0.3412730350348796,-1.799331784248352,2.070915699005127,0.0
aligned,train,text,740,0.008870738253277206,0.37375775146921536,-1.967620611190796,2.473508358001709,0.0
aligned,train,text,741,0.00602510813125224,0.35698438838915875,-2.1622562408447266,2.247400999069214,0.0
aligned,train,text,742,-0.04626518612860843,0.35870484197180574,-2.2909984588623047,1.9776667356491089,0.0
aligned,train,text,743,-0.16099828802995023,0.39525920658550306,-2.437659978866577,1.7818952798843384,0.0
aligned,train,text,744,-0.03709476646697574,0.3736064300639175,-1.9049973487854004,2.1398069858551025,0.0
aligned,train,text,745,-0.029191559732936884,0.33817410481229104,-1.994378685951233,2.0935275554656982,0.0
aligned,train,text,746,-0.0941546997281617,0.38118269822476725,-2.2322604656219482,1.5828899145126343,0.0
aligned,train,text,747,-0.17122702593698724,0.3454818313037733,-1.9804877042770386,1.8038252592086792,0.0
aligned,train,text,748,0.06439042813306749,0.39692911287209814,-1.911171317100525,2.261168956756592,0.0
aligned,train,text,749,0.03475422280116092,0.36132641970719176,-1.8336375951766968,2.2597837448120117,0.0
aligned,train,text,750,-0.05231904335453865,0.4312289712739491,-2.500122547149658,2.339944362640381,0.0
aligned,train,text,751,-0.24245390134044156,0.41630932895330114,-2.235992431640625,1.8162333965301514,0.0
aligned,train,text,752,0.14803531527455582,1.228080205582377,-9.978325843811035,2.6919138431549072,0.0
aligned,train,text,753,-0.032300956522176294,0.36342722161472796,-2.0567731857299805,2.0220701694488525,0.0
aligned,train,text,754,-0.09288431981326917,0.34935942124060904,-1.9537078142166138,1.6286616325378418,5.891016200294551e-06
aligned,train,text,755,-0.12373498179293368,0.34466095023743404,-2.1217780113220215,1.466838002204895,0.0
aligned,train,text,756,-0.1730807281669136,0.42882671121199123,-2.068385601043701,2.3883354663848877,0.0
aligned,train,text,757,-0.08426362442980151,0.40151507691509264,-2.2808289527893066,1.565993070602417,0.0
aligned,train,text,758,0.019522262423923336,0.37248058879253376,-2.191753387451172,2.0040903091430664,0.0
aligned,train,text,759,-0.20023120024551216,0.3162025516648629,-1.8702137470245361,1.6206480264663696,0.0
aligned,train,text,760,-0.04178156321071121,0.3264165858790037,-1.8111408948898315,2.5801451206207275,0.0
aligned,train,text,761,-0.17360320357302414,0.32000580950294644,-1.9239648580551147,1.4759788513183594,0.0
aligned,train,text,762,-0.07342285625569368,0.3251513727132411,-1.9111305475234985,1.7644537687301636,0.0
aligned,train,text,763,0.009318397511647184,0.35371535757759753,-1.9496746063232422,1.7491573095321655,0.0
aligned,train,text,764,0.024701789930594513,0.3229419690178889,-2.014758348464966,1.9808627367019653,0.0
aligned,train,text,765,-0.033307128026011636,0.3675014827908954,-1.7426522970199585,1.5855482816696167,0.0
aligned,train,text,766,0.1443466842458947,0.3631413338657267,-1.8088239431381226,2.4789493083953857,0.0
aligned,train,text,767,0.015372737680469943,0.372872283403432,-2.156095266342163,2.133692502975464,0.0
aligned,valid,audio,0,81.53171703296704,99.31721180811266,0.0,499.0,0.5296703296703297
aligned,valid,audio,1,0.23090659340659342,0.42141278875700433,0.0,1.0,0.7690934065934066
aligned,valid,audio,2,0.031184128478895425,0.051889525574847,0.0,0.3346661925315857,0.565989010989011
aligned,valid,audio,3,0.1210039139665497,0.19360649946101,0.0,0.8681234121322632,0.565989010989011
aligned,valid,audio,4,0.3801524495807538,4.525304026759416,-44.918243408203125,34.99821853637695,0.5899175824175824
aligned,valid,audio,5,0.13184951150369587,0.22364210666317477,0.0,2.341857433319092,0.5643131868131868
aligned,valid,audio,6,0.054379750216107275,0.062025943792832355,0.0,0.7938563823699951,0.5325
aligned,valid,audio,7,-0.14748810146051375,0.23053062636878885,-19.264436721801758,0.24999722838401794,0.5304395604395604
aligned,valid,audio,8,0.7211525009449694,0.8422971828119414,0.0,2.4965806007385254,0.5296703296703297
aligned,valid,audio,9,0.23470095896540763,0.2598585023755403,0.0,0.9198585748672485,0.5297252747252748
aligned,valid,audio,10,0.12246379359038086,0.17080418528514768,0.0,0.9926223754882812,0.5297252747252748
aligned,valid,audio,11,-3.6998766840355737,4.048155173953883,-21.02374267578125,0.0,0.5295054945054946
aligned,valid,audio,12,0.9206916593131689,1.178675052920694,-1.9527173042297363,5.399641513824463,0.5295054945054946
aligned,valid,audio,13,-0.002346747298997398,0.4250160578491024,-3.080314874649048,2.4784953594207764,0.5295054945054946
aligned,valid,audio,14,0.14468955143176432,0.34211786692811963,-1.7742170095443726,2.359663486480713,0.5295054945054946
aligned,valid,audio,15,-0.054318094788571684,0.24999524998815087,-1.8817687034606934,0.9717971682548523,0.5295054945054946
aligned,valid,audio,16,-0.020376907388737372,0.2299425789745026,-1.4500181674957275,1.3158373832702637,0.5295054945054946
aligned,valid,audio,17,-0.03815102694258088,0.19609857463324873,-1.6757299900054932,1.0432169437408447,0.5295054945054946
aligned,valid,audio,18,0.0037732921070160593,0.166644886437031,-1.3735953569412231,1.4211430549621582,0.5295054945054946
aligned,valid,audio,19,0.0026779244918562544,0.14242645799763642,-1.0046995878219604,1.4182106256484985,0.5295054945054946
aligned,valid,audio,20,0.021804709510925373,0.1303565642687561,-0.9287222623825073,0.9005128741264343,0.5295054945054946
aligned,valid,audio,21,-0.020264041394900362,0.11901479630433338,-0.9698053598403931,0.8679594993591309,0.5295054945054946
aligned,valid,audio,22,0.01560083850148489,0.10970730594366748,-0.6611158847808838,0.8777907490730286,0.5295054945054946
aligned,valid,audio,23,-0.02326768951289768,0.10517272691967416,-0.8138291835784912,0.5819292664527893,0.5295054945054946
aligned,valid,audio,24,0.020327541608213512,0.09681757093075803,-0.6926116943359375,0.6988182663917542,0.5295054945054946
aligned,valid,audio,25,-0.02484433297318353,0.09582319125838018,-0.8402406573295593,0.52289217710495,0.5295054945054946
aligned,valid,audio,26,0.010012025846295552,0.08457037136980379,-0.6248210668563843,0.6593360304832458,0.5295054945054946
aligned,valid,audio,27,-0.012071174173779847,0.07743304947458282,-0.6564239859580994,0.6218130588531494,0.5295054945054946
aligned,valid,audio,28,0.013526861539453209,0.07487099253646548,-0.7122008800506592,0.6062127351760864,0.5295054945054946
aligned,valid,audio,29,-0.01345542766960939,0.07181077002020547,-0.6604628562927246,0.638412594795227,0.5295054945054946
aligned,valid,audio,30,0.010470845598208283,0.06743329517302404,-0.6271470785140991,0.5267162322998047,0.5295054945054946
aligned,valid,audio,31,-0.0033076474066209547,0.06422204155397573,-0.4526520073413849,0.7285242676734924,0.5295054945054946
aligned,valid,audio,32,0.006324185283540049,0.06354209999885016,-0.7906342148780823,0.46014541387557983,0.5295054945054946
aligned,valid,audio,33,-0.006192751530708127,0.0593063003201092,-0.49579623341560364,0.6963550448417664,0.5295054945054946
aligned,valid,audio,34,0.004415745461535263,0.05595221264292084,-0.4360077977180481,0.45108842849731445,0.5295054945054946
aligned,valid,audio,35,-0.005496548805666678,0.05264457418654776,-0.4857645034790039,0.46667933464050293,0.5295054945054946
aligned,valid,audio,36,5.443857013373278e-06,0.00034235187366651784,0.0,0.028928084298968315,0.9996703296703296
aligned,valid,audio,37,-0.00037302484777759483,0.039225669488113124,-3.120154857635498,2.6668407917022705,0.9966208791208792
aligned,valid,audio,38,0.00040551584906622267,0.03995211698385551,-2.6785080432891846,3.0833561420440674,0.9966208791208792
aligned,valid,audio,39,-3.674572936298708e-05,0.035365532450705665,-2.650561809539795,2.9627082347869873,0.9966208791208792
aligned,valid,audio,40,0.0002067628545754909,0.037727995884519125,-3.0507776737213135,3.0860135555267334,0.9379395604395604
aligned,valid,audio,41,0.0006430863008900104,0.03976278222607315,-3.0902981758117676,3.1090123653411865,0.8614835164835165
aligned,valid,audio,42,0.0008905918922105883,0.0445297077967236,-2.5379860401153564,2.939188003540039,0.7789285714285714
aligned,valid,audio,43,0.0018224190273485577,0.065373690166741,-3.1261518001556396,2.214625358581543,0.6825549450549451
aligned,valid,audio,44,0.0051290143320775975,0.11406109951312796,-3.0904407501220703,2.82853364944458,0.5846703296703297
aligned,valid,audio,45,0.014311404308382725,0.26944337700482796,-3.13258695602417,3.0914218425750732,0.5372252747252747
aligned,valid,audio,46,0.04352784143348593,0.49155114607308387,-3.1405582427978516,3.140077829360962,0.5301373626373627
aligned,valid,audio,47,0.08711048518707534,0.7059545451303529,-3.132554054260254,3.1268205642700195,0.5296703296703297
aligned,valid,audio,48,0.1286471496617368,0.96379440273785,-3.141284704208374,3.1410934925079346,0.5296703296703297
aligned,valid,audio,49,0.18034668818194874,1.0720155301727692,-3.139782667160034,3.141533136367798,0.5296703296703297
aligned,valid,audio,50,0.19066477789553768,1.133399407216881,-3.1412346363067627,3.138871908187866,0.5296703296703297
aligned,valid,audio,51,0.23568289256785926,1.172283757782864,-3.1415910720825195,3.1409268379211426,0.5296703296703297
aligned,valid,audio,52,0.20418118543917574,1.164131598351817,-3.1415467262268066,3.141336679458618,0.5296703296703297
aligned,valid,audio,53,0.19320214576389505,1.1775042219847973,-3.1413588523864746,3.141385793685913,0.5296703296703297
aligned,valid,audio,54,0.2101060259921288,1.1765100553675707,-3.1409153938293457,3.141582727432251,0.5296703296703297
aligned,valid,audio,55,0.21131783832957507,1.1614565920449855,-3.1413564682006836,3.141256093978882,0.5296703296703297
aligned,valid,audio,56,0.21665349792159938,1.1403595219859708,-3.141018867492676,3.1413280963897705,0.5296703296703297
aligned,valid,audio,57,0.24266612009765454,1.1497131902324407,-3.1412508487701416,3.141490936279297,0.5296703296703297
aligned,valid,audio,58,0.2085132285304584,1.1404740570832972,-3.141425609588623,3.140923261642456,0.5296703296703297
aligned,valid,audio,59,0.13472469344536456,1.2070765111122066,-3.1406173706054688,3.1410248279571533,0.5296703296703297
aligned,valid,audio,60,0.1465119822755934,1.231629483188901,-3.141392707824707,3.1411001682281494,0.5296703296703297
aligned,valid,audio,61,-0.1434156164467536,0.2523972177277198,-2.1055221557617188,0.8093352913856506,0.5296703296703297
aligned,valid,audio,62,-0.5525697776649926,0.6404760988285896,-3.1785473823547363,0.10560764372348785,0.5296703296703297
aligned,valid,audio,63,-0.4632882081171796,0.5312340432111443,-2.423557996749878,0.06706107407808304,0.5296703296703297
aligned,valid,audio,64,-0.4354056700228702,0.48844374444066596,-1.7248648405075073,0.07509745657444,0.5296703296703297
aligned,valid,audio,65,-0.378474969132434,0.41866916380206537,-1.3142505884170532,0.024464862421154976,0.5296703296703297
aligned,valid,audio,66,-0.3254272014120429,0.3577211495619702,-1.150685429573059,0.2989689111709595,0.5296703296703297
aligned,valid,audio,67,-0.2822919586071245,0.31100230805072004,-1.0073240995407104,0.7078366279602051,0.5296703296703297
aligned,valid,audio,68,-0.23165629588526718,0.26354779393420763,-0.8812944889068604,0.9051008820533752,0.5296703296703297
aligned,valid,audio,69,-0.19053288300828966,0.22825708392610208,-0.8342686891555786,0.81207674741745,0.5296703296703297
aligned,valid,audio,70,-0.1497479374780502,0.1988567988368236,-0.8271352052688599,0.7098779082298279,0.5296703296703297
aligned,valid,audio,71,-0.1138576344974273,0.17489511159434115,-0.633574366569519,0.7033202052116394,0.5296703296703297
aligned,valid,audio,72,-0.08492670202750142,0.15682148301186108,-0.555908739566803,0.7865093946456909,0.5296703296703297
aligned,valid,audio,73,-0.05784978145492402,0.13969341112265474,-0.630540668964386,0.7269549369812012,0.5296703296703297
aligned,valid,vision,0,-0.8727427444290395,1.3705196296781836,-11.329099655151367,2.3664400577545166,0.5551648351648352
aligned,valid,vision,1,-0.5095925824567585,1.1288765385345039,-15.3193998336792,3.617959976196289,0.5551648351648352
aligned,valid,vision,2,-0.530802910933076,1.0612508974072528,-9.309089660644531,4.735459804534912,0.5551648351648352
aligned,valid,vision,3,-0.7369597010070974,1.7052014507546729,-11.498299598693848,8.049810409545898,0.5551648351648352
aligned,valid,vision,4,-0.6366736063163674,1.1402098446177205,-8.270990371704102,3.1215500831604004,0.5551648351648352
aligned,valid,vision,5,-0.19746065840063318,1.3867909353430636,-16.499900817871094,4.092470169067383,0.5551648351648352
aligned,valid,vision,6,-0.7748214872772151,1.3450243306753633,-14.3016996383667,3.3036398887634277,0.5551648351648352
aligned,valid,vision,7,-0.7434415579840054,1.4907044879756168,-12.939299583435059,5.141449928283691,0.5551648351648352
