sample_id,modality,rank,position,position_score,attention_score,modality_score,text_span,start_sec,end_sec,start_frame,end_frame,representative_frame,mapping_method,mapping_confidence
13,text,1,29,0.04976645466533489,0.06444013863801956,0.7984334914952013,more,8.335877862595419,8.600508905852417,250,258,254,token_offset_proportional_fallback,0.35
13,text,2,8,0.041604079308481125,0.044031720608472824,0.7984334914952013,set,1.852417302798982,2.05089058524173,55,61,58,token_offset_proportional_fallback,0.35
13,text,3,14,0.04033672057672409,0.03292611613869667,0.7984334914952013,data,3.5725190839694654,3.837150127226463,107,115,111,token_offset_proportional_fallback,0.35
13,text,4,12,0.04012636744133944,0.01908254437148571,0.7984334914952013,from,2.910941475826972,3.1755725190839694,87,95,91,token_offset_proportional_fallback,0.35
13,text,5,24,0.03938038459351788,0.04111798480153084,0.7984334914952013,of,6.748091603053434,6.880407124681933,202,206,204,token_offset_proportional_fallback,0.35
13,audio,1,10,0.04480462319634621,0.03764164075255394,0.10870587596064767,data,2.3155216284987277,2.5801526717557253,69,77,73,token_offset_proportional_fallback,0.35
13,audio,2,7,0.04321823602378063,0.0294941458851099,0.10870587596064767,a,1.7201017811704833,1.7862595419847327,51,53,52,token_offset_proportional_fallback,0.35
13,audio,3,6,0.04276165179825063,0.033196769654750824,0.10870587596064767,take,1.3893129770992367,1.6539440203562341,41,49,45,token_offset_proportional_fallback,0.35
13,audio,4,20,0.040751482581521725,0.03734520822763443,0.10870587596064767,relationship,4.8295165394402035,5.6234096692111954,144,168,156,token_offset_proportional_fallback,0.35
13,audio,5,9,0.040465455862164594,0.027243278920650482,0.10870587596064767,of,2.1170483460559795,2.2493638676844783,63,67,65,token_offset_proportional_fallback,0.35
14,text,1,14,0.05689758288698656,0.06540121883153915,0.3911970547308472,Limited,3.788747346072187,4.40552016985138,113,132,122,token_offset_proportional_fallback,0.35
14,text,2,12,0.03828384186810469,0.01941821537911892,0.3911970547308472,tes,3.348195329087049,3.6125265392781323,100,108,104,token_offset_proportional_fallback,0.35
14,text,3,7,0.03822487077199558,0.06411837786436081,0.3911970547308472,of,1.8503184713375795,2.026539278131635,55,60,58,token_offset_proportional_fallback,0.35
14,text,4,18,0.03627386943370686,0.025482788681983948,0.3911970547308472,Executive,5.8152866242038215,6.60828025477707,174,198,186,token_offset_proportional_fallback,0.35
14,text,5,15,0.0356259385586907,0.01939549297094345,0.3911970547308472,and,4.493630573248407,4.75796178343949,134,142,138,token_offset_proportional_fallback,0.35
14,audio,1,3,0.049639419040050356,0.02314142882823944,0.17124666482177972,the,0.5286624203821656,0.7929936305732485,15,23,19,token_offset_proportional_fallback,0.35
14,audio,2,2,0.04146644514551176,0.02659856714308262,0.17124666482177972,is,0.2643312101910828,0.440552016985138,7,13,10,token_offset_proportional_fallback,0.35
14,audio,3,6,0.036386799698761386,0.018182547762989998,0.17124666482177972,founder,1.145435244161359,1.762208067940552,34,52,43,token_offset_proportional_fallback,0.35
14,audio,4,5,0.03414921574463775,0.017175784334540367,0.17124666482177972,-,1.0573248407643312,1.145435244161359,31,34,32,token_offset_proportional_fallback,0.35
14,audio,5,4,0.03333916255496917,0.016795117408037186,0.17124666482177972,co,0.881104033970276,1.0573248407643312,26,31,28,token_offset_proportional_fallback,0.35
14,vision,1,19,0.0400230262245794,0.03086855821311474,0.43755628044737316,Director,6.696390658174098,7.401273885350318,200,222,211,token_offset_proportional_fallback,0.35
14,vision,2,34,0.03925076895133112,0.030499150976538658,0.43755628044737316,University,12.86411889596603,13.745222929936306,385,412,398,token_offset_proportional_fallback,0.35
14,vision,3,31,0.038771645202349485,0.030819525942206383,0.43755628044737316,',12.159235668789808,12.247346072186838,364,367,366,token_offset_proportional_fallback,0.35
14,vision,4,20,0.03858486563917085,0.03149190545082092,0.43755628044737316,of,7.489384288747347,7.665605095541402,224,229,226,token_offset_proportional_fallback,0.35
14,vision,5,33,0.03821396348246348,0.030167439952492714,0.43755628044737316,York,12.42356687898089,12.776008492569003,372,383,378,token_offset_proportional_fallback,0.35
15,text,1,19,0.0730081908249493,0.09189784526824951,0.5440763692991193,to,6.205128205128205,6.33048433048433,186,189,188,token_offset_proportional_fallback,0.35
15,text,2,11,0.06940876406014017,0.06605556607246399,0.5440763692991193,ze,3.1965811965811968,3.321937321937322,95,99,97,token_offset_proportional_fallback,0.35
15,text,3,20,0.06589191864272204,0.09230433404445648,0.5440763692991193,transform,6.3931623931623935,6.957264957264957,191,208,200,token_offset_proportional_fallback,0.35
15,text,4,21,0.06352992733640798,0.06113799288868904,0.5440763692991193,lives,7.019943019943019,7.333333333333333,210,219,214,token_offset_proportional_fallback,0.35
15,text,5,14,0.0572219199477395,0.058508917689323425,0.5440763692991193,they,4.512820512820513,4.763532763532763,135,142,138,token_offset_proportional_fallback,0.35
15,audio,1,6,0.057018127647754664,0.049964357167482376,0.14645786381692133,",",1.8803418803418803,1.9430199430199429,56,58,57,token_offset_proportional_fallback,0.35
15,audio,2,15,0.0552178663982157,0.040385738015174866,0.14645786381692133,believed,4.826210826210826,5.327635327635327,144,159,152,token_offset_proportional_fallback,0.35
15,audio,3,5,0.05349134726441572,0.05077065899968147,0.14645786381692133,poverty,1.4415954415954415,1.8803418803418803,43,56,50,token_offset_proportional_fallback,0.35
15,audio,4,12,0.053462119981187176,0.04337719455361366,0.14645786381692133,education,3.3846153846153846,3.948717948717949,101,118,110,token_offset_proportional_fallback,0.35
15,audio,5,3,0.05295286272734601,0.0539163313806057,0.14645786381692133,despite,0.5641025641025641,1.002849002849003,16,30,23,token_offset_proportional_fallback,0.35
15,vision,1,21,0.06585819575408382,0.1132224053144455,0.30946576688395944,lives,7.019943019943019,7.333333333333333,210,219,214,token_offset_proportional_fallback,0.35
15,vision,2,10,0.06215639725008093,0.053895264863967896,0.30946576688395944,iti,3.0085470085470085,3.1965811965811968,90,95,92,token_offset_proportional_fallback,0.35
15,vision,3,9,0.061243275149734086,0.054136838763952255,0.30946576688395944,prior,2.695156695156695,3.0085470085470085,80,90,85,token_offset_proportional_fallback,0.35
15,vision,4,11,0.05916631853560082,0.05166236683726311,0.30946576688395944,ze,3.1965811965811968,3.321937321937322,95,99,97,token_offset_proportional_fallback,0.35
15,vision,5,7,0.05762703068957465,0.031738780438899994,0.30946576688395944,the,2.005698005698006,2.193732193732193,60,65,62,token_offset_proportional_fallback,0.35
16,text,1,4,0.13086985040693552,0.17003901302814484,0.8314496245084885,a,0.6788617886178862,0.8146341463414634,20,24,22,token_offset_proportional_fallback,0.35
16,text,2,9,0.1282325647348572,0.15269309282302856,0.8314496245084885,a,3.3943089430894307,3.530081300813008,101,105,103,token_offset_proportional_fallback,0.35
16,text,3,8,0.11260385948889465,0.14303426444530487,0.8314496245084885,is,2.986991869918699,3.2585365853658534,89,97,93,token_offset_proportional_fallback,0.35
16,text,4,5,0.10093144327481536,0.12271866947412491,0.8314496245084885,terrible,0.9504065040650407,2.0365853658536586,28,61,44,token_offset_proportional_fallback,0.35
16,text,5,10,0.09950896465555381,0.1041627749800682,0.8314496245084885,terrible,3.665853658536585,4.752032520325203,109,142,126,token_offset_proportional_fallback,0.35
16,audio,1,7,0.12507166253445667,0.0830833688378334,0.0728685100695352,this,2.308130081300813,2.851219512195122,69,85,77,token_offset_proportional_fallback,0.35
16,audio,2,8,0.12394394324627125,0.09398660808801651,0.0728685100695352,is,2.986991869918699,3.2585365853658534,89,97,93,token_offset_proportional_fallback,0.35
16,audio,3,9,0.10418134260169544,0.11241655796766281,0.0728685100695352,a,3.3943089430894307,3.530081300813008,101,105,103,token_offset_proportional_fallback,0.35
16,audio,4,6,0.10196351821392208,0.09092564880847931,0.0728685100695352,",",2.0365853658536586,2.1723577235772358,61,65,63,token_offset_proportional_fallback,0.35
16,audio,5,10,0.0974232772711335,0.12451030313968658,0.0728685100695352,terrible,3.665853658536585,4.752032520325203,109,142,126,token_offset_proportional_fallback,0.35
16,vision,1,7,0.13773023111943353,0.13224484026432037,0.09568186542197626,this,2.308130081300813,2.851219512195122,69,85,77,token_offset_proportional_fallback,0.35
16,vision,2,10,0.12140650293066217,0.08332759141921997,0.09568186542197626,terrible,3.665853658536585,4.752032520325203,109,142,126,token_offset_proportional_fallback,0.35
16,vision,3,6,0.09461774770575275,0.11974550038576126,0.09568186542197626,",",2.0365853658536586,2.1723577235772358,61,65,63,token_offset_proportional_fallback,0.35
16,vision,4,9,0.09188529142384597,0.06145741045475006,0.09568186542197626,a,3.3943089430894307,3.530081300813008,101,105,103,token_offset_proportional_fallback,0.35
16,vision,5,5,0.08967464184163329,0.1291443109512329,0.09568186542197626,terrible,0.9504065040650407,2.0365853658536586,28,61,44,token_offset_proportional_fallback,0.35
17,text,1,11,0.07136508848736964,0.1092175617814064,0.6928462292396956,",",7.14325699745547,7.249872773536896,214,217,216,token_offset_proportional_fallback,0.35
17,text,2,13,0.07135930011752444,0.07284417003393173,0.6928462292396956,and,7.889567430025445,8.209414758269721,236,246,241,token_offset_proportional_fallback,0.35
17,text,3,9,0.06520404964469968,0.09772896021604538,0.6928462292396956,is,6.183715012722646,6.396946564885496,185,191,188,token_offset_proportional_fallback,0.35
17,text,4,14,0.0630185142219912,0.04246535897254944,0.6928462292396956,will,8.316030534351146,8.742493638676844,249,262,256,token_offset_proportional_fallback,0.35
17,text,5,18,0.05712453580672726,0.06387997418642044,0.6928462292396956,you,10.768193384223919,11.088040712468192,323,332,328,token_offset_proportional_fallback,0.35
17,audio,1,10,0.05528070185816418,0.03415863960981369,0.07060310181999033,simple,6.503562340966921,7.14325699745547,195,214,204,token_offset_proportional_fallback,0.35
17,audio,2,11,0.05441772337545024,0.034853432327508926,0.07060310181999033,",",7.14325699745547,7.249872773536896,214,217,216,token_offset_proportional_fallback,0.35
17,audio,3,12,0.05340221067157188,0.03697672858834267,0.07060310181999033,easy,7.356488549618321,7.78295165394402,220,233,226,token_offset_proportional_fallback,0.35
17,audio,4,8,0.04923682876488452,0.03557950630784035,0.07060310181999033,presentations,4.691094147582697,6.077099236641222,140,182,161,token_offset_proportional_fallback,0.35
17,audio,5,20,0.047362567302753504,0.049477461725473404,0.07060310181999033,into,11.940966921119593,12.367430025445293,358,371,364,token_offset_proportional_fallback,0.35
17,vision,1,19,0.07574786261942483,0.04489541053771973,0.23655066894031407,turned,11.194656488549619,11.834351145038168,335,355,345,token_offset_proportional_fallback,0.35
17,vision,2,20,0.07506059282814279,0.043506186455488205,0.23655066894031407,into,11.940966921119593,12.367430025445293,358,371,364,token_offset_proportional_fallback,0.35
17,vision,3,21,0.061646487178723196,0.03818359225988388,0.23655066894031407,a,12.474045801526717,12.580661577608142,374,377,376,token_offset_proportional_fallback,0.35
17,vision,4,22,0.05603664951763953,0.035053323954343796,0.23655066894031407,design,12.687277353689566,13.326972010178116,380,399,390,token_offset_proportional_fallback,0.35
17,vision,5,23,0.046998783611621076,0.03486110642552376,0.23655066894031407,guru,13.433587786259542,13.860050890585242,403,415,409,token_offset_proportional_fallback,0.35
18,text,1,24,0.027926466630448166,0.022514160722494125,0.6547649435015291,ere,10.174155653450807,10.476358296622614,305,314,310,token_offset_proportional_fallback,0.35
18,text,2,25,0.027398297934143383,0.025579238310456276,0.6547649435015291,l,10.476358296622614,10.577092511013216,314,317,316,token_offset_proportional_fallback,0.35
18,text,3,20,0.024617635914267334,0.03469429537653923,0.6547649435015291,Fae,8.864610866372981,9.166813509544788,265,275,270,token_offset_proportional_fallback,0.35
18,text,4,23,0.024540207582232642,0.017431383952498436,0.6547649435015291,Mack,9.7712187958884,10.174155653450807,293,305,299,token_offset_proportional_fallback,0.35
18,text,5,19,0.024452837157911883,0.02625926211476326,0.6547649435015291,the,8.461674008810572,8.763876651982379,253,262,258,token_offset_proportional_fallback,0.35
18,audio,1,34,0.028163093426502653,0.024951700121164322,0.13043776469347085,the,15.815271659324523,16.11747430249633,474,483,478,token_offset_proportional_fallback,0.35
18,audio,2,32,0.025696733683959902,0.02750774472951889,0.13043776469347085,based,14.908663729809104,15.412334801762114,447,462,454,token_offset_proportional_fallback,0.35
18,audio,3,3,0.025391693519538128,0.02557002194225788,0.13043776469347085,in,0.5036710719530103,0.7051395007342144,15,21,18,token_offset_proportional_fallback,0.35
18,audio,4,9,0.024905512098739806,0.017821766436100006,0.13043776469347085,Cod,3.525697503671072,3.8279001468428784,105,114,110,token_offset_proportional_fallback,0.35
18,audio,5,10,0.02484548590402687,0.022022303193807602,0.13043776469347085,fishery,3.9286343612334806,4.633773861967695,117,139,128,token_offset_proportional_fallback,0.35
18,vision,1,26,0.026376164724377232,0.031084435060620308,0.21479729180499998,Fishery,10.677826725403818,11.382966226138032,320,341,330,token_offset_proportional_fallback,0.35
18,vision,2,23,0.02605816513251037,0.02714228816330433,0.21479729180499998,Mack,9.7712187958884,10.174155653450807,293,305,299,token_offset_proportional_fallback,0.35
18,vision,3,27,0.025253289454064975,0.0326060988008976,0.21479729180499998,has,11.483700440528635,11.785903083700441,344,353,348,token_offset_proportional_fallback,0.35
18,vision,4,25,0.02494511243281041,0.0261106975376606,0.21479729180499998,l,10.476358296622614,10.577092511013216,314,317,316,token_offset_proportional_fallback,0.35
18,vision,5,24,0.024735812347175257,0.025702128186821938,0.21479729180499998,ere,10.174155653450807,10.476358296622614,305,314,310,token_offset_proportional_fallback,0.35
19,text,1,2,0.062389898578583035,0.10426004230976105,0.49714653625799915,are,0.6354368932038835,0.9077669902912622,19,27,23,token_offset_proportional_fallback,0.35
19,text,2,3,0.03598640926016322,0.044039107859134674,0.49714653625799915,surprisingly,0.9985436893203883,2.0878640776699027,29,62,46,token_offset_proportional_fallback,0.35
19,text,3,17,0.034722842655329725,0.04415319114923477,0.49714653625799915,hate,8.533009708737865,8.896116504854369,255,266,260,token_offset_proportional_fallback,0.35
19,text,4,15,0.03393743293587007,0.024350441992282867,0.49714653625799915,unfortunately,6.808252427184466,7.988349514563106,204,239,222,token_offset_proportional_fallback,0.35
19,text,5,14,0.03123624234242922,0.007843870669603348,0.49714653625799915,and,6.445145631067962,6.71747572815534,193,201,197,token_offset_proportional_fallback,0.35
19,audio,1,10,0.03198625303836418,0.024447696283459663,0.11251524027529819,up,4.992718446601942,5.174271844660193,149,155,152,token_offset_proportional_fallback,0.35
19,audio,2,7,0.03134685529414565,0.019453328102827072,0.11251524027529819,when,3.7218446601941744,4.084951456310679,111,122,116,token_offset_proportional_fallback,0.35
19,audio,3,12,0.031242262991913,0.023348543792963028,0.11251524027529819,mistakes,5.5373786407767,6.2635922330097085,166,187,176,token_offset_proportional_fallback,0.35
19,audio,4,8,0.030952864213336664,0.02754715271294117,0.11251524027529819,they,4.175728155339805,4.538834951456311,125,136,130,token_offset_proportional_fallback,0.35
19,audio,5,13,0.029214893045710077,0.022401772439479828,0.11251524027529819,",",6.2635922330097085,6.354368932038835,187,190,188,token_offset_proportional_fallback,0.35
19,vision,1,22,0.03960324400999862,0.03614956885576248,0.3903382234667027,to,10.530097087378639,10.711650485436893,315,321,318,token_offset_proportional_fallback,0.35
19,vision,2,21,0.03875816948809328,0.037203844636678696,0.3903382234667027,love,10.076213592233008,10.439320388349515,302,313,308,token_offset_proportional_fallback,0.35
19,vision,3,20,0.03751358189176387,0.03432618826627731,0.3903382234667027,there,9.531553398058252,9.985436893203884,285,299,292,token_offset_proportional_fallback,0.35
19,vision,4,23,0.035425857783424726,0.033961743116378784,0.3903382234667027,point,10.802427184466017,11.25631067961165,324,337,330,token_offset_proportional_fallback,0.35
19,vision,5,6,0.029987613325718303,0.025268293917179108,0.3903382234667027,brands,3.086407766990291,3.6310679611650487,92,108,100,token_offset_proportional_fallback,0.35
20,text,1,13,0.04099069186663033,0.03631700947880745,0.3401807995178353,this,5.979651162790698,6.41453488372093,179,192,186,token_offset_proportional_fallback,0.35
20,text,2,17,0.03737619559936248,0.03604156896471977,0.3401807995178353,",",8.045348837209302,8.154069767441861,241,244,242,token_offset_proportional_fallback,0.35
20,text,3,15,0.03285921631127831,0.024082815274596214,0.3401807995178353,for,7.175581395348837,7.501744186046511,215,225,220,token_offset_proportional_fallback,0.35
20,text,4,12,0.03210877503361991,0.027501389384269714,0.3401807995178353,of,5.653488372093023,5.870930232558139,169,176,172,token_offset_proportional_fallback,0.35
20,text,5,14,0.030802450312553433,0.013793773017823696,0.3401807995178353,video,6.523255813953488,7.066860465116279,195,212,204,token_offset_proportional_fallback,0.35
20,audio,1,36,0.03308251526110094,0.017352847382426262,0.26399173941671683,at,15.655813953488371,15.873255813953488,469,476,472,token_offset_proportional_fallback,0.35
20,audio,2,41,0.0300392285223229,0.01955300010740757,0.26399173941671683,day,17.61279069767442,17.938953488372093,528,538,533,token_offset_proportional_fallback,0.35
20,audio,3,37,0.029765343051041043,0.01999078318476677,0.26399173941671683,the,15.981976744186047,16.308139534883722,479,489,484,token_offset_proportional_fallback,0.35
20,audio,4,43,0.029538923434833622,0.02917795069515705,0.26399173941671683,.,18.59127906976744,18.7,557,560,558,token_offset_proportional_fallback,0.35
20,audio,5,12,0.029402680351051817,0.019530095160007477,0.26399173941671683,of,5.653488372093023,5.870930232558139,169,176,172,token_offset_proportional_fallback,0.35
20,vision,1,15,0.03347521504571598,0.03566978499293327,0.39582746106544786,for,7.175581395348837,7.501744186046511,215,225,220,token_offset_proportional_fallback,0.35
20,vision,2,16,0.033260661403067604,0.034933120012283325,0.39582746106544786,more,7.6104651162790695,8.045348837209302,228,241,234,token_offset_proportional_fallback,0.35
20,vision,3,13,0.03269359813072216,0.03249246999621391,0.39582746106544786,this,5.979651162790698,6.41453488372093,179,192,186,token_offset_proportional_fallback,0.35
20,vision,4,17,0.032473106307817294,0.03422052040696144,0.39582746106544786,",",8.045348837209302,8.154069767441861,241,244,242,token_offset_proportional_fallback,0.35
20,vision,5,14,0.03233055274271186,0.03242515027523041,0.39582746106544786,video,6.523255813953488,7.066860465116279,195,212,204,token_offset_proportional_fallback,0.35
